customer_id,Recency,Frequency,Monetary,R_score,F_score,M_score,Segment
5355,8,10,2842.34,4,3,4,Potential Loyalists
5356,21,8,2288.93,3,2,2,About to Sleep
5357,126,11,2666.79,1,4,3,At Risk
5358,27,14,3719.38,3,5,5,Loyal Customers
5359,1,9,2048.17,5,3,2,Potential Loyalists
5360,38,10,2491.04,2,3,3,At Risk
5361,6,10,2129.6499999999996,4,3,2,Potential Loyalists
5362,141,12,2586.14,1,4,3,At Risk
5363,33,10,2671.2,2,3,3,At Risk
5364,25,6,1780.96,3,1,1,About to Sleep
5365,99,8,2031.84,1,2,2,Hibernating
5366,2,9,2491.99,5,3,3,Potential Loyalists
5367,13,13,3688.44,4,5,5,Loyal Customers
5368,75,14,3953.45,1,5,5,Cannot Lose Them
5369,52,14,3317.31,2,5,4,Cannot Lose Them
5370,55,7,1624.95,2,2,1,Hibernating
5371,11,9,2276.75,4,3,2,Potential Loyalists
5372,1,5,1659.73,5,1,1,New Customers
5373,26,9,2851.27,3,3,4,Need Attention
5374,1,12,4018.54,5,4,5,Champions
5375,29,9,2888.79,3,3,4,Need Attention
5376,34,7,1577.77,2,2,1,Hibernating
5377,95,9,2874.27,1,3,4,At Risk
5378,8,9,2271.9700000000003,4,3,2,Potential Loyalists
5379,1,11,2856.29,5,4,4,Champions
5380,1,8,1756.78,5,2,1,Potential Loyalists
5381,1,13,3243.82,5,5,4,Champions
5382,27,11,1935.3300000000002,3,4,2,Loyal Customers
5383,44,13,3062.59,2,5,4,Cannot Lose Them
5384,214,9,2079.75,1,3,2,At Risk
5385,35,11,2273.68,2,4,2,At Risk
5386,38,12,3125.0,2,4,4,At Risk
5387,14,12,2697.08,4,4,3,Loyal Customers
5388,5,8,1555.87,5,2,1,Potential Loyalists
5389,34,15,3876.33,2,5,5,Cannot Lose Them
5390,9,13,3623.97,4,5,5,Loyal Customers
5391,17,8,1683.3600000000001,3,2,1,About to Sleep
5392,61,10,2608.87,1,3,3,At Risk
5393,28,7,2269.55,3,2,2,About to Sleep
5394,19,13,2540.13,3,5,3,Loyal Customers
5395,14,11,2512.53,4,4,3,Loyal Customers
5396,6,12,2799.38,4,4,4,Loyal Customers
5397,10,9,2281.21,4,3,2,Potential Loyalists
5398,87,10,2938.37,1,3,4,At Risk
5399,23,13,2988.36,3,5,4,Loyal Customers
5400,11,7,1586.18,4,2,1,Potential Loyalists
5401,34,9,2677.39,2,3,3,At Risk
5402,100,8,2131.84,1,2,2,Hibernating
5403,301,6,1869.8899999999999,1,1,2,Hibernating
5404,4,13,2955.68,5,5,4,Champions
5405,7,8,2293.85,4,2,2,Potential Loyalists
5406,37,11,3586.16,2,4,5,At Risk
5407,68,7,1681.51,1,2,1,Hibernating
5408,8,15,4010.5299999999997,4,5,5,Loyal Customers
5409,34,5,857.26,2,1,1,Hibernating
5410,1,11,2620.95,5,4,3,Champions
5411,35,13,4003.9700000000003,2,5,5,Cannot Lose Them
5412,1,8,2769.59,5,2,4,Potential Loyalists
5413,3,12,3311.96,5,4,4,Champions
5414,6,19,5527.27,4,5,5,Loyal Customers
5415,2,12,3618.23,5,4,5,Champions
5416,196,10,1873.3600000000001,1,3,2,At Risk
5417,11,13,3611.7,4,5,5,Loyal Customers
5418,30,9,2554.25,2,3,3,At Risk
5419,44,11,3354.64,2,4,5,At Risk
5420,3,11,2818.08,5,4,4,Champions
5421,264,4,1052.77,1,1,1,Hibernating
5422,58,10,2311.59,2,3,3,At Risk
5423,2,11,2620.48,5,4,3,Champions
5424,18,7,1373.97,3,2,1,About to Sleep
5425,39,10,1930.0099999999998,2,3,2,At Risk
5426,9,7,1747.5,4,2,1,Potential Loyalists
5427,13,11,2775.68,4,4,4,Loyal Customers
5428,30,17,4709.13,2,5,5,Cannot Lose Them
5429,63,11,3612.3199999999997,1,4,5,At Risk
5430,1,11,2754.39,5,4,3,Champions
5431,75,4,675.03,1,1,1,Hibernating
5432,1,15,3061.83,5,5,4,Champions
5433,11,8,1926.12,4,2,2,Potential Loyalists
5434,20,11,2515.28,3,4,3,Loyal Customers
5435,3,15,4141.93,5,5,5,Champions
5436,251,7,1603.98,1,2,1,Hibernating
5437,169,9,2404.79,1,3,3,At Risk
5438,20,10,3376.75,3,3,5,Need Attention
5439,24,10,2183.7799999999997,3,3,2,Need Attention
5440,5,20,6421.54,5,5,5,Champions
5441,54,9,2637.56,2,3,3,At Risk
5442,111,13,3400.2599999999998,1,5,5,Cannot Lose Them
5443,1,9,2990.71,5,3,4,Potential Loyalists
5444,121,12,3110.26,1,4,4,At Risk
5445,29,18,4910.96,3,5,5,Loyal Customers
5446,1,11,2558.84,5,4,3,Champions
5447,14,6,1201.9099999999999,4,1,1,Promising
5448,10,9,2062.1,4,3,2,Potential Loyalists
5449,29,12,3810.77,3,4,5,Loyal Customers
5450,74,15,3771.45,1,5,5,Cannot Lose Them
5451,34,12,3078.52,2,4,4,At Risk
5452,6,17,4706.33,4,5,5,Loyal Customers
5453,11,8,2296.2599999999998,4,2,2,Potential Loyalists
5454,2,13,3373.89,5,5,5,Champions
5455,3,8,2180.0,5,2,2,Potential Loyalists
5456,18,5,1452.51,3,1,1,About to Sleep
5457,27,9,1929.81,3,3,2,Need Attention
5458,2,15,4740.7,5,5,5,Champions
5459,1,9,1996.3700000000001,5,3,2,Potential Loyalists
5460,11,8,1447.19,4,2,1,Potential Loyalists
5461,2,9,2310.07,5,3,3,Potential Loyalists
5462,15,7,1502.07,3,2,1,About to Sleep
5463,67,11,2659.94,1,4,3,At Risk
5464,13,9,2457.77,4,3,3,Potential Loyalists
5465,1,8,1853.34,5,2,2,Potential Loyalists
5466,17,13,4271.98,3,5,5,Loyal Customers
5467,6,8,1961.78,4,2,2,Potential Loyalists
5468,17,10,3377.7000000000003,3,3,5,Need Attention
5469,59,8,2027.01,2,2,2,Hibernating
5470,91,7,1752.51,1,2,1,Hibernating
5471,34,16,4037.94,2,5,5,Cannot Lose Them
5472,10,7,1726.52,4,2,1,Potential Loyalists
5473,1,21,5203.12,5,5,5,Champions
5474,1,16,3443.9700000000003,5,5,5,Champions
5475,1,9,1610.16,5,3,1,Potential Loyalists
5476,85,10,2468.33,1,3,3,At Risk
5477,6,10,1552.75,4,3,1,Potential Loyalists
5478,2,8,1583.33,5,2,1,Potential Loyalists
5479,42,8,1877.5900000000001,2,2,2,Hibernating
5480,3,14,3321.4,5,5,4,Champions
5481,35,10,3000.77,2,3,4,At Risk
5482,91,16,3884.13,1,5,5,Cannot Lose Them
5483,36,12,2700.91,2,4,3,At Risk
5484,35,8,2629.05,2,2,3,Hibernating
5485,60,17,4400.52,2,5,5,Cannot Lose Them
5486,2,19,6018.13,5,5,5,Champions
5487,40,9,2901.51,2,3,4,At Risk
5488,14,8,1863.53,4,2,2,Potential Loyalists
5489,12,12,3422.48,4,4,5,Loyal Customers
5490,13,9,2834.7799999999997,4,3,4,Potential Loyalists
5491,5,12,3980.79,5,4,5,Champions
5492,71,11,2966.66,1,4,4,At Risk
5493,1,9,2292.33,5,3,2,Potential Loyalists
5494,13,6,1442.9099999999999,4,1,1,Promising
5495,45,15,4575.55,2,5,5,Cannot Lose Them
5496,62,9,2850.04,1,3,4,At Risk
5497,32,11,2301.01,2,4,2,At Risk
5498,6,10,2705.35,4,3,3,Potential Loyalists
5499,1,9,2199.56,5,3,2,Potential Loyalists
5500,16,11,2571.13,3,4,3,Loyal Customers
5501,3,16,4208.4400000000005,5,5,5,Champions
5502,11,5,1319.73,4,1,1,Promising
5503,26,9,2616.74,3,3,3,Need Attention
5504,21,7,2214.62,3,2,2,About to Sleep
5505,3,13,4218.11,5,5,5,Champions
5506,13,12,3566.81,4,4,5,Loyal Customers
5507,5,15,4000.48,5,5,5,Champions
5508,21,7,1890.9099999999999,3,2,2,About to Sleep
5509,19,14,3350.08,3,5,5,Loyal Customers
5510,12,8,1683.2,4,2,1,Potential Loyalists
5511,7,11,2742.02,4,4,3,Loyal Customers
5512,37,10,2994.61,2,3,4,At Risk
5513,113,11,3273.31,1,4,4,At Risk
5514,31,10,2047.0,2,3,2,At Risk
5515,10,12,3695.94,4,4,5,Loyal Customers
5516,29,8,2261.3,3,2,2,About to Sleep
5517,2,9,2223.78,5,3,2,Potential Loyalists
5518,9,16,4099.21,4,5,5,Loyal Customers
5519,17,6,694.29,3,1,1,About to Sleep
5520,3,10,1782.73,5,3,1,Potential Loyalists
5521,116,5,887.58,1,1,1,Hibernating
5522,8,13,2839.38,4,5,4,Loyal Customers
5523,7,13,3356.7799999999997,4,5,5,Loyal Customers
5524,7,5,1265.51,4,1,1,Promising
5525,5,9,2240.08,5,3,2,Potential Loyalists
5526,77,6,1353.42,1,1,1,Hibernating
5527,25,13,3013.73,3,5,4,Loyal Customers
5528,1,13,3434.73,5,5,5,Champions
5529,17,8,2442.95,3,2,3,About to Sleep
5530,67,11,3004.14,1,4,4,At Risk
5531,86,8,2321.09,1,2,3,Hibernating
5532,20,8,1286.52,3,2,1,About to Sleep
5533,5,15,3426.17,5,5,5,Champions
5534,72,12,3618.32,1,4,5,At Risk
5535,139,9,2883.62,1,3,4,At Risk
5536,90,6,865.19,1,1,1,Hibernating
5537,1,6,1379.81,5,1,1,New Customers
5538,43,4,1433.89,2,1,1,Hibernating
5539,17,7,1141.95,3,2,1,About to Sleep
5540,1,8,2357.4,5,2,3,Potential Loyalists
5541,30,10,2648.38,2,3,3,At Risk
5542,11,10,1755.72,4,3,1,Potential Loyalists
5543,169,5,804.43,1,1,1,Hibernating
5544,73,13,3013.31,1,5,4,Cannot Lose Them
5545,1,11,3045.09,5,4,4,Champions
5546,78,8,3106.5,1,2,4,Hibernating
5547,121,9,2751.39,1,3,3,At Risk
5548,126,6,1307.41,1,1,1,Hibernating
5549,24,11,3387.92,3,4,5,Loyal Customers
5550,189,6,1823.87,1,1,2,Hibernating
5551,6,12,2923.93,4,4,4,Loyal Customers
5552,9,10,2958.01,4,3,4,Potential Loyalists
5553,1,11,3807.59,5,4,5,Champions
5554,2,8,1503.35,5,2,1,Potential Loyalists
5555,48,12,3112.21,2,4,4,At Risk
5556,161,6,2319.17,1,1,3,Hibernating
5557,33,17,3639.3,2,5,5,Cannot Lose Them
5558,103,8,2029.51,1,2,2,Hibernating
5559,9,6,2078.31,4,1,2,Promising
5560,18,6,1436.16,3,1,1,About to Sleep
5561,4,21,5389.41,5,5,5,Champions
5562,162,5,1635.5900000000001,1,1,1,Hibernating
5563,27,6,1437.64,3,1,1,About to Sleep
5564,8,8,2618.09,4,2,3,Potential Loyalists
5565,30,13,4739.65,2,5,5,Cannot Lose Them
5566,36,12,3233.02,2,4,4,At Risk
5567,7,10,2006.53,4,3,2,Potential Loyalists
5568,43,10,3420.12,2,3,5,At Risk
5569,9,13,3159.85,4,5,4,Loyal Customers
5570,25,7,1756.06,3,2,1,About to Sleep
5571,42,8,1427.01,2,2,1,Hibernating
5572,67,7,1997.16,1,2,2,Hibernating
5573,7,8,1915.37,4,2,2,Potential Loyalists
5574,1,10,3141.59,5,3,4,Potential Loyalists
5575,72,11,2229.44,1,4,2,At Risk
5576,96,8,2249.22,1,2,2,Hibernating
5577,34,16,4156.25,2,5,5,Cannot Lose Them
5578,3,14,4000.87,5,5,5,Champions
5579,24,11,2820.46,3,4,4,Loyal Customers
5580,1,11,2837.36,5,4,4,Champions
5581,60,5,1027.85,2,1,1,Hibernating
5582,59,4,1053.67,2,1,1,Hibernating
5583,34,13,3429.79,2,5,5,Cannot Lose Them
5584,6,12,3469.5,4,4,5,Loyal Customers
5585,18,9,1831.09,3,3,2,Need Attention
5586,2,6,1852.65,5,1,2,New Customers
5587,24,9,2257.8199999999997,3,3,2,Need Attention
5588,19,14,4366.32,3,5,5,Loyal Customers
5589,1,9,2010.23,5,3,2,Potential Loyalists
5590,12,10,2103.47,4,3,2,Potential Loyalists
5591,5,10,2936.49,5,3,4,Potential Loyalists
5592,28,16,5304.42,3,5,5,Loyal Customers
5593,160,4,768.65,1,1,1,Hibernating
5594,71,13,3755.49,1,5,5,Cannot Lose Them
5595,29,10,2646.66,3,3,3,Need Attention
5596,6,9,2574.55,4,3,3,Potential Loyalists
5597,46,10,2597.8199999999997,2,3,3,At Risk
5598,161,3,823.3800000000001,1,1,1,Hibernating
5599,3,15,4139.62,5,5,5,Champions
5600,124,11,2409.6,1,4,3,At Risk
5601,10,10,2597.2,4,3,3,Potential Loyalists
5602,3,10,3180.24,5,3,4,Potential Loyalists
5603,30,7,2218.96,2,2,2,Hibernating
5604,40,11,2622.82,2,4,3,At Risk
5605,5,12,3173.38,5,4,4,Champions
5606,72,10,2475.3199999999997,1,3,3,At Risk
5607,56,4,820.64,2,1,1,Hibernating
5608,149,11,1853.84,1,4,2,At Risk
5609,3,12,3358.73,5,4,5,Champions
5610,25,12,3155.7599999999998,3,4,4,Loyal Customers
5611,5,15,4643.25,5,5,5,Champions
5612,239,3,869.14,1,1,1,Hibernating
5613,3,10,2559.12,5,3,3,Potential Loyalists
5614,9,10,2161.0,4,3,2,Potential Loyalists
5615,67,9,1570.84,1,3,1,At Risk
5616,21,7,2022.39,3,2,2,About to Sleep
5617,7,12,2828.02,4,4,4,Loyal Customers
5618,5,10,2323.04,5,3,3,Potential Loyalists
5619,27,13,3134.2200000000003,3,5,4,Loyal Customers
5620,95,4,1060.46,1,1,1,Hibernating
5621,97,10,2726.5299999999997,1,3,3,At Risk
5622,8,9,2076.68,4,3,2,Potential Loyalists
5623,3,6,1640.25,5,1,1,New Customers
5624,48,15,4039.48,2,5,5,Cannot Lose Them
5625,157,11,3100.65,1,4,4,At Risk
5626,10,13,2457.16,4,5,3,Loyal Customers
5627,51,13,3688.92,2,5,5,Cannot Lose Them
5628,8,8,2285.74,4,2,2,Potential Loyalists
5629,25,13,3989.94,3,5,5,Loyal Customers
5630,24,12,3409.79,3,4,5,Loyal Customers
5631,25,13,3267.0,3,5,4,Loyal Customers
5632,23,9,1838.5700000000002,3,3,2,Need Attention
5633,13,8,1878.3799999999999,4,2,2,Potential Loyalists
5634,1,14,3283.34,5,5,4,Champions
5635,50,13,3334.58,2,5,4,Cannot Lose Them
5636,10,13,3997.95,4,5,5,Loyal Customers
5637,2,8,2992.92,5,2,4,Potential Loyalists
5638,2,15,3946.9,5,5,5,Champions
5639,1,16,3905.4,5,5,5,Champions
5640,58,10,2783.35,2,3,4,At Risk
5641,38,11,3139.65,2,4,4,At Risk
5642,3,10,3047.73,5,3,4,Potential Loyalists
5643,51,7,1237.91,2,2,1,Hibernating
5644,25,10,2883.32,3,3,4,Need Attention
5645,55,11,2624.22,2,4,3,At Risk
5646,30,13,4187.72,2,5,5,Cannot Lose Them
5647,5,12,3103.16,5,4,4,Champions
5648,1,6,735.17,5,1,1,New Customers
5649,155,8,2029.56,1,2,2,Hibernating
5650,1,4,952.1800000000001,5,1,1,New Customers
5651,20,7,1824.53,3,2,2,About to Sleep
5652,124,11,3395.9700000000003,1,4,5,At Risk
5653,300,8,2190.97,1,2,2,Hibernating
5654,9,5,1141.12,4,1,1,Promising
5655,11,10,2599.2599999999998,4,3,3,Potential Loyalists
5656,37,10,2997.73,2,3,4,At Risk
5657,1,10,2923.14,5,3,4,Potential Loyalists
5658,2,11,2295.25,5,4,2,Champions
5659,1,14,3402.2,5,5,5,Champions
5660,12,11,3082.8,4,4,4,Loyal Customers
5661,16,11,3076.9,3,4,4,Loyal Customers
5662,121,15,4495.2,1,5,5,Cannot Lose Them
5663,6,9,2580.7799999999997,4,3,3,Potential Loyalists
5664,33,14,3009.96,2,5,4,Cannot Lose Them
5665,12,13,4287.22,4,5,5,Loyal Customers
5666,59,16,4591.7,2,5,5,Cannot Lose Them
5667,6,12,2866.87,4,4,4,Loyal Customers
5668,93,9,2354.82,1,3,3,At Risk
5669,4,10,2946.09,5,3,4,Potential Loyalists
5670,21,8,1844.99,3,2,2,About to Sleep
5671,17,7,2143.59,3,2,2,About to Sleep
5672,8,8,2581.24,4,2,3,Potential Loyalists
5673,12,6,1857.52,4,1,2,Promising
5674,1,11,1983.8400000000001,5,4,2,Champions
5675,1,11,2830.57,5,4,4,Champions
5676,1,9,3244.44,5,3,4,Potential Loyalists
5677,17,9,2477.6800000000003,3,3,3,Need Attention
5678,3,8,1972.0500000000002,5,2,2,Potential Loyalists
5679,7,7,1876.43,4,2,2,Potential Loyalists
5680,26,14,3134.65,3,5,4,Loyal Customers
5681,7,6,1535.28,4,1,1,Promising
5682,26,6,1421.0500000000002,3,1,1,About to Sleep
5683,18,8,2124.5299999999997,3,2,2,About to Sleep
5684,5,17,4792.8,5,5,5,Champions
5685,74,9,3280.02,1,3,4,At Risk
5686,2,13,2693.19,5,5,3,Champions
5687,175,4,972.4499999999999,1,1,1,Hibernating
5688,47,6,1762.68,2,1,1,Hibernating
5689,1,8,2711.26,5,2,3,Potential Loyalists
5690,1,14,2848.26,5,5,4,Champions
5691,39,15,3138.7200000000003,2,5,4,Cannot Lose Them
5692,2,11,2720.91,5,4,3,Champions
5693,16,11,1425.27,3,4,1,Loyal Customers
5694,17,9,2774.37,3,3,4,Need Attention
5695,1,10,2879.45,5,3,4,Potential Loyalists
5696,58,6,867.79,2,1,1,Hibernating
5697,16,6,1190.65,3,1,1,About to Sleep
5698,46,9,2276.23,2,3,2,At Risk
5699,10,10,1482.6,4,3,1,Potential Loyalists
5700,3,9,3118.34,5,3,4,Potential Loyalists
5701,4,16,3025.49,5,5,4,Champions
5702,1,12,2645.14,5,4,3,Champions
5703,9,12,3454.17,4,4,5,Loyal Customers
5704,35,4,1070.17,2,1,1,Hibernating
5705,63,13,3305.2400000000002,1,5,4,Cannot Lose Them
5706,30,14,3564.69,2,5,5,Cannot Lose Them
5707,2,18,4604.75,5,5,5,Champions
5708,25,9,2469.08,3,3,3,Need Attention
5709,7,21,4735.2300000000005,4,5,5,Loyal Customers
5710,69,7,2013.77,1,2,2,Hibernating
5711,29,12,2844.94,3,4,4,Loyal Customers
5712,21,13,3931.96,3,5,5,Loyal Customers
5713,62,10,3102.1,1,3,4,At Risk
5714,14,12,3127.42,4,4,4,Loyal Customers
5715,44,6,2121.55,2,1,2,Hibernating
5716,18,19,4664.65,3,5,5,Loyal Customers
5717,2,10,1952.78,5,3,2,Potential Loyalists
5718,35,7,2034.55,2,2,2,Hibernating
5719,6,10,1778.3000000000002,4,3,1,Potential Loyalists
5720,38,8,1794.08,2,2,1,Hibernating
5721,64,11,3048.56,1,4,4,At Risk
5722,7,10,2637.1,4,3,3,Potential Loyalists
5723,38,15,3205.0,2,5,4,Cannot Lose Them
5724,145,8,2478.52,1,2,3,Hibernating
5725,16,11,2559.16,3,4,3,Loyal Customers
5726,33,7,1707.99,2,2,1,Hibernating
5727,21,15,3524.73,3,5,5,Loyal Customers
5728,15,10,3110.2799999999997,3,3,4,Need Attention
5729,3,10,3017.5,5,3,4,Potential Loyalists
5730,10,9,2276.57,4,3,2,Potential Loyalists
5731,31,7,1218.44,2,2,1,Hibernating
5732,45,5,1440.05,2,1,1,Hibernating
5733,14,9,2683.48,4,3,3,Potential Loyalists
5734,3,10,2626.79,5,3,3,Potential Loyalists
5735,2,12,3257.21,5,4,4,Champions
5736,102,12,3288.2,1,4,4,At Risk
5737,3,9,1749.85,5,3,1,Potential Loyalists
5738,105,9,2372.2,1,3,3,At Risk
5739,97,7,2618.89,1,2,3,Hibernating
5740,3,11,3246.2200000000003,5,4,4,Champions
5741,6,11,3468.41,4,4,5,Loyal Customers
5742,7,9,2321.35,4,3,3,Potential Loyalists
5743,8,11,2480.37,4,4,3,Loyal Customers
5744,13,9,2721.36,4,3,3,Potential Loyalists
5745,21,14,3188.84,3,5,4,Loyal Customers
5746,14,11,2092.69,4,4,2,Loyal Customers
5747,4,9,2564.7,5,3,3,Potential Loyalists
5748,17,12,2331.58,3,4,3,Loyal Customers
5749,37,12,3195.25,2,4,4,At Risk
5750,31,18,4690.95,2,5,5,Cannot Lose Them
5751,3,6,987.8499999999999,5,1,1,New Customers
5752,2,13,3869.63,5,5,5,Champions
5753,11,8,2040.92,4,2,2,Potential Loyalists
5754,225,4,911.61,1,1,1,Hibernating
5755,5,6,669.48,5,1,1,New Customers
5756,8,8,2675.14,4,2,3,Potential Loyalists
5757,2,12,3269.75,5,4,4,Champions
5758,12,20,4722.35,4,5,5,Loyal Customers
5759,3,10,2659.44,5,3,3,Potential Loyalists
5760,44,10,1182.78,2,3,1,At Risk
5761,54,10,1934.85,2,3,2,At Risk
5762,94,11,3545.5699999999997,1,4,5,At Risk
5763,13,10,2333.63,4,3,3,Potential Loyalists
5764,66,10,3073.48,1,3,4,At Risk
5765,6,10,2940.47,4,3,4,Potential Loyalists
5766,41,12,2131.06,2,4,2,At Risk
5767,27,6,1591.35,3,1,1,About to Sleep
5768,49,7,1991.6100000000001,2,2,2,Hibernating
5769,19,9,2102.53,3,3,2,Need Attention
5770,25,15,3701.73,3,5,5,Loyal Customers
5771,25,9,3232.75,3,3,4,Need Attention
5772,38,7,1711.48,2,2,1,Hibernating
5773,10,13,3019.21,4,5,4,Loyal Customers
5774,37,15,3526.86,2,5,5,Cannot Lose Them
5775,72,3,899.64,1,1,1,Hibernating
5776,24,17,4691.34,3,5,5,Loyal Customers
5777,31,7,829.71,2,2,1,Hibernating
5778,50,8,2257.8,2,2,2,Hibernating
5779,1,8,1915.73,5,2,2,Potential Loyalists
5780,1,4,934.46,5,1,1,New Customers
5781,21,13,4187.3,3,5,5,Loyal Customers
5782,22,10,2598.0,3,3,3,Need Attention
5783,53,11,2870.96,2,4,4,At Risk
5784,49,9,2385.0,2,3,3,At Risk
5785,6,8,1952.04,4,2,2,Potential Loyalists
5786,1,8,1791.08,5,2,1,Potential Loyalists
5787,12,14,4787.39,4,5,5,Loyal Customers
5788,19,10,2871.92,3,3,4,Need Attention
5789,31,11,1682.3400000000001,2,4,1,At Risk
5790,36,9,2019.07,2,3,2,At Risk
5791,6,17,4086.92,4,5,5,Loyal Customers
5792,3,12,4031.87,5,4,5,Champions
5793,211,9,2443.11,1,3,3,At Risk
5794,6,9,2219.89,4,3,2,Potential Loyalists
5795,51,7,1665.19,2,2,1,Hibernating
5796,46,11,2766.77,2,4,4,At Risk
5797,7,7,1762.27,4,2,1,Potential Loyalists
5798,12,8,2327.62,4,2,3,Potential Loyalists
5799,2,14,3016.42,5,5,4,Champions
5800,257,8,2078.31,1,2,2,Hibernating
5801,42,14,3668.92,2,5,5,Cannot Lose Them
5802,15,11,3173.04,3,4,4,Loyal Customers
5803,5,10,2491.24,5,3,3,Potential Loyalists
5804,34,11,2766.05,2,4,4,At Risk
5805,105,10,2716.6,1,3,3,At Risk
5806,162,12,2159.95,1,4,2,At Risk
5807,72,11,3266.47,1,4,4,At Risk
5808,22,12,4187.21,3,4,5,Loyal Customers
5809,1,9,2190.66,5,3,2,Potential Loyalists
5810,26,10,2439.5,3,3,3,Need Attention
5811,15,16,4109.43,3,5,5,Loyal Customers
5812,2,18,4481.64,5,5,5,Champions
5813,14,14,2920.17,4,5,4,Loyal Customers
5814,9,13,3656.13,4,5,5,Loyal Customers
5815,101,8,2293.48,1,2,2,Hibernating
5816,16,9,2042.15,3,3,2,Need Attention
5817,1,10,1845.2,5,3,2,Potential Loyalists
5818,30,14,3757.34,2,5,5,Cannot Lose Them
5819,96,14,4218.8,1,5,5,Cannot Lose Them
5820,14,12,3434.65,4,4,5,Loyal Customers
5821,46,7,879.27,2,2,1,Hibernating
5822,68,11,2599.87,1,4,3,At Risk
5823,49,9,2156.34,2,3,2,At Risk
5824,7,7,2048.3,4,2,2,Potential Loyalists
5825,16,7,1598.8400000000001,3,2,1,About to Sleep
5826,21,12,2787.48,3,4,4,Loyal Customers
5827,63,13,2026.87,1,5,2,Cannot Lose Them
5828,12,8,1749.73,4,2,1,Potential Loyalists
5829,64,4,1411.92,1,1,1,Hibernating
5830,7,12,3285.64,4,4,4,Loyal Customers
5831,145,9,2217.98,1,3,2,At Risk
5832,2,13,3205.2,5,5,4,Champions
5833,6,4,1610.04,4,1,1,Promising
5834,19,8,2010.9099999999999,3,2,2,About to Sleep
5835,30,11,2503.49,2,4,3,At Risk
5836,27,10,2664.62,3,3,3,Need Attention
5837,15,5,1726.73,3,1,1,About to Sleep
5838,148,9,2789.12,1,3,4,At Risk
5839,1,11,2663.83,5,4,3,Champions
5840,3,14,3350.8199999999997,5,5,5,Champions
5841,98,9,2276.29,1,3,2,At Risk
5842,2,18,4778.54,5,5,5,Champions
5843,1,13,3359.29,5,5,5,Champions
5844,47,7,1923.65,2,2,2,Hibernating
5845,32,8,1550.38,2,2,1,Hibernating
5846,14,9,2031.8,4,3,2,Potential Loyalists
5847,228,5,1548.75,1,1,1,Hibernating
5848,81,8,1744.73,1,2,1,Hibernating
5849,114,8,1841.8,1,2,2,Hibernating
5850,3,15,3775.13,5,5,5,Champions
5851,7,12,3171.4,4,4,4,Loyal Customers
5852,158,5,1216.0,1,1,1,Hibernating
5853,1,13,2684.2999999999997,5,5,3,Champions
5854,17,6,2222.59,3,1,2,About to Sleep
5855,44,12,3664.97,2,4,5,At Risk
5856,75,7,1303.12,1,2,1,Hibernating
5857,67,7,2203.29,1,2,2,Hibernating
5858,1,7,1653.97,5,2,1,Potential Loyalists
5859,71,2,478.03,1,1,1,Hibernating
5860,27,5,1396.38,3,1,1,About to Sleep
5861,151,9,1690.76,1,3,1,At Risk
5862,8,17,4284.25,4,5,5,Loyal Customers
5863,9,8,2113.9700000000003,4,2,2,Potential Loyalists
5864,7,9,3088.11,4,3,4,Potential Loyalists
5865,16,12,3392.33,3,4,5,Loyal Customers
5866,11,6,1254.06,4,1,1,Promising
5867,83,9,2556.34,1,3,3,At Risk
5868,6,6,1951.9499999999998,4,1,2,Promising
5869,13,8,1663.28,4,2,1,Potential Loyalists
5870,52,6,1269.5500000000002,2,1,1,Hibernating
5871,48,11,2543.78,2,4,3,At Risk
5872,12,12,2738.75,4,4,3,Loyal Customers
5873,1,13,3070.7599999999998,5,5,4,Champions
5874,7,8,1544.75,4,2,1,Potential Loyalists
5875,12,11,3048.25,4,4,4,Loyal Customers
5876,8,12,2927.8199999999997,4,4,4,Loyal Customers
5877,14,14,4079.32,4,5,5,Loyal Customers
5878,18,12,3966.06,3,4,5,Loyal Customers
5879,115,8,1689.8600000000001,1,2,1,Hibernating
5880,23,7,1784.53,3,2,1,About to Sleep
5881,33,10,1968.1799999999998,2,3,2,At Risk
5882,17,9,2267.02,3,3,2,Need Attention
5883,65,11,3280.51,1,4,4,At Risk
5884,9,11,3086.35,4,4,4,Loyal Customers
5885,166,9,1696.81,1,3,1,At Risk
5886,1,8,2288.45,5,2,2,Potential Loyalists
5887,37,7,1121.47,2,2,1,Hibernating
5888,11,8,2731.7999999999997,4,2,3,Potential Loyalists
5889,101,8,2253.63,1,2,2,Hibernating
5890,14,13,3058.25,4,5,4,Loyal Customers
5891,1,7,1752.31,5,2,1,Potential Loyalists
5892,60,10,2396.9,2,3,3,At Risk
5893,11,10,2371.88,4,3,3,Potential Loyalists
5894,12,11,2688.27,4,4,3,Loyal Customers
5895,44,9,1742.04,2,3,1,At Risk
5896,11,13,2841.06,4,5,4,Loyal Customers
5897,27,9,2505.61,3,3,3,Need Attention
5898,22,11,2709.73,3,4,3,Loyal Customers
5899,116,4,965.25,1,1,1,Hibernating
5900,18,12,3449.67,3,4,5,Loyal Customers
5901,42,13,3543.31,2,5,5,Cannot Lose Them
5902,32,7,2148.16,2,2,2,Hibernating
5903,339,6,1842.3300000000002,1,1,2,Hibernating
5904,34,9,2435.7799999999997,2,3,3,At Risk
5905,22,9,2379.87,3,3,3,Need Attention
5906,110,6,2011.0,1,1,2,Hibernating
5907,29,8,1575.0,3,2,1,About to Sleep
